[04-08 15:02:24.891]create bugbear471  pos = 91765 123732, angle = 145, rTime = 60
[04-08 15:50:55.001]create bugbear611  pos = 225972 39748, angle = 160, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 228841 43520, angle = 235, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 233431 43143, angle = 250, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 233827 44362, angle = 220, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 232391 44800, angle = 250, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 233014 39435, angle = 265, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 233033 39938, angle = 280, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 236460 40761, angle = 10, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 236969 40994, angle = 25, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 236108 40280, angle = 25, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 238895 31600, angle = 265, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 237431 33781, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 239287 43683, angle = 70, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 239765 44030, angle = 55, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 239729 44618, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 240164 46788, angle = 100, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 239129 45732, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 241665 45174, angle = 100, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 239830 48917, angle = 265, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 239973 49611, angle = 250, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 239718 51595, angle = 250, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 240228 51775, angle = 205, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 244535 46815, angle = 130, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 246090 48096, angle = 55, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 245792 49886, angle = 130, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 245669 41443, angle = 70, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 247225 39714, angle = 100, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 246605 36621, angle = 100, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 244621 32022, angle = 55, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 244734 32587, angle = 115, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 244127 32374, angle = 265, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 250846 26230, angle = 280, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 251948 20596, angle = 235, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 252254 21017, angle = 265, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 256160 27630, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 255763 27928, angle = 175, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 255358 27977, angle = 205, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 254953 28043, angle = 220, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 256611 27823, angle = 190, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 254564 27829, angle = 175, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 255300 27340, angle = 190, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 255751 27309, angle = 190, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 256135 27049, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 244162 31801, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 235994 40924, angle = 40, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 236479 41218, angle = 40, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 239306 44285, angle = 115, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 240077 47882, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 235766 46342, angle = 205, rTime = 50
[04-08 15:50:55.001]create bugbear659  pos = 236079 41444, angle = 40, rTime = 50
[04-08 15:50:55.001]create bugbear659  pos = 239438 45064, angle = 115, rTime = 50
[04-08 15:50:55.001]create bugbear659  pos = 239402 48732, angle = 220, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 245660 47926, angle = 130, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 245627 48961, angle = 115, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 245741 50284, angle = 160, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 276694 8386, angle = 250, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 276201 8356, angle = 220, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 275714 8197, angle = 235, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 276922 8856, angle = 235, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 278035 8911, angle = 340, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 277695 9240, angle = 340, rTime = 50
[04-08 15:50:55.001]create bugbear659  pos = 276448 8930, angle = 190, rTime = 50
[04-08 15:50:55.001]create bugbear659  pos = 289704 27131, angle = 190, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 289129 26035, angle = 190, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 289931 26106, angle = 190, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 290988 26230, angle = 190, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 291852 26107, angle = 175, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 288236 25823, angle = 205, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 288574 26532, angle = 190, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 290394 26734, angle = 175, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 291506 26758, angle = 160, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 292330 26753, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 287770 25229, angle = 250, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 292539 25674, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 296311 31155, angle = 190, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 295799 32176, angle = 205, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 296203 33212, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 295968 30581, angle = 205, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 296073 31771, angle = 160, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 296033 32799, angle = 175, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 296105 33864, angle = 175, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 296271 34658, angle = 160, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 296184 35567, angle = 190, rTime = 50
[04-08 15:50:55.001]create bugbear659  pos = 296185 36323, angle = 175, rTime = 50
[04-08 15:50:55.001]create bugbear659  pos = 296255 37092, angle = 190, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 287559 40460, angle = 250, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 288009 40762, angle = 220, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 288549 40783, angle = 175, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 289096 40716, angle = 130, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 289630 40556, angle = 130, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 288162 39946, angle = 190, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 289131 39995, angle = 175, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 296460 30609, angle = 190, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 295405 33220, angle = 160, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 295682 35097, angle = 175, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 296760 35915, angle = 190, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 267385 44574, angle = 175, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 266994 44808, angle = 115, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 267670 44986, angle = 265, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 256954 27116, angle = 235, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 251582 6888, angle = 295, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 250812 7048, angle = 265, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 250175 7614, angle = 235, rTime = 50
[04-08 15:50:55.001]create bugbear659  pos = 250708 7582, angle = 265, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 252197 6750, angle = 250, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 252354 7142, angle = 235, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 271922 11970, angle = 100, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 272554 12409, angle = 100, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 273210 12970, angle = 100, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 273109 13730, angle = 55, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 272516 14204, angle = 55, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 271712 14587, angle = 55, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 270906 15011, angle = 55, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 271006 11609, angle = 115, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 270820 12763, angle = 100, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 270751 13562, angle = 85, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 270775 14235, angle = 85, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 270183 11889, angle = 115, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 270024 12904, angle = 100, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 270067 13948, angle = 70, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 270191 14902, angle = 85, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 269843 15733, angle = 70, rTime = 50
[04-08 15:50:55.001]create bugbear659  pos = 274223 13508, angle = 100, rTime = 50
[04-08 15:50:55.001]create bugbear659  pos = 298681 26272, angle = 130, rTime = 50
[04-08 15:50:55.001]create bugbear659  pos = 298593 27116, angle = 70, rTime = 50
[04-08 15:50:55.001]create bugbear659  pos = 299598 26997, angle = 295, rTime = 50
[04-08 15:50:55.001]create bugbear659  pos = 299398 26258, angle = 220, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 297288 26483, angle = 85, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 297249 27520, angle = 175, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 298296 28176, angle = 205, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 299646 28746, angle = 160, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 300782 27739, angle = 115, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 301392 26482, angle = 85, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 300663 24558, angle = 55, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 298001 24919, angle = 340, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 296358 26112, angle = 310, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 296307 28244, angle = 235, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 297661 29314, angle = 235, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 280062 45370, angle = 190, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 280032 48249, angle = 175, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 279985 47076, angle = 175, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 280929 47750, angle = 205, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 279379 46361, angle = 190, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 279407 47692, angle = 175, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 280797 46376, angle = 190, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 306070 14468, angle = 235, rTime = 50
[04-08 15:50:55.001]create bugbear659  pos = 306576 14508, angle = 160, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 305658 14413, angle = 220, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 306540 12844, angle = 220, rTime = 50
[04-08 15:50:55.001]create bugbear612  pos = 307023 12937, angle = 160, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 305805 12926, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 305341 12989, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 306149 10380, angle = 100, rTime = 50
[04-08 15:50:55.001]create bugbear611  pos = 305869 11526, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 315984 9339, angle = 130, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 317648 9588, angle = 130, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 316700 10838, angle = 130, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 318057 10730, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 320474 16031, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 320540 19534, angle = 100, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 323711 21765, angle = 100, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 325651 26237, angle = 100, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 330063 26579, angle = 100, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 325976 29759, angle = 100, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 328721 32824, angle = 100, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 322426 34955, angle = 100, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 330424 36828, angle = 100, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 335696 32220, angle = 100, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 337650 26832, angle = 100, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 335090 22828, angle = 100, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 339572 24295, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 337778 25419, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 340344 25425, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 343607 30518, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 340304 33055, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 345510 24127, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 341444 19489, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 341798 18575, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 340837 18963, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 340290 13177, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 342887 7074, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 340249 5765, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 341843 6847, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 345898 10358, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 349930 13958, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 348470 15847, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 354617 18958, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 346186 22020, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 349967 25731, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 349995 30172, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 349658 33093, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 350340 33256, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 349955 33560, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 353821 36758, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 354564 36563, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 355012 36400, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 352885 36611, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 355671 35910, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 361006 42194, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 362536 42267, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 365336 42368, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 361677 42433, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 363606 45478, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 363856 44928, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 365039 39855, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 364474 39564, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 364933 39333, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 365620 42458, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 367123 45618, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 367094 47012, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 367141 36924, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear603  pos = 366650 36555, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 366517 36178, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 367904 32480, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 369795 27908, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 369810 29442, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 369866 28464, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 370278 24413, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 369804 24161, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 370656 24164, angle = 145, rTime = 50
[04-08 15:50:55.001]create bugbear583  pos = 370977 19900, angle = 145, rTime = 50
