//ID	Item Name	ICON	Item Model	Lance Texture	Carsise Texture	Phyllis Texture	Ami Texture	Ship Symbol	ship siz number	Type	obtain prefix rate	set ID	Forging Level	Stable value	only ID	Tradeable Or Not	picked	Discard	Confirm to delete	stackable	is it instantiation	SELLING PRICE	Lance=1,Carise=2,Phyliss=3,Ami=4	Character Level	Class	Character Nick	Character Reputation	item can equip location	item switch location	item obtain into location determine	Str modulus bonus	Agi modulus bonus	Dex modulus bonus	Con modulus bonus	Spr modulus bonus	Luk modulus bonus	ASPD Bonus	????????	?????????	?????????	Percent Def Bonus	Percent HP Bonus	Percent SP  Bonus	flee modulus bonus	Hit modulus bonus	crt modulus bonus	mf modulus bonus	hrec modulus bonus	srec modulus bonus	mspd modulus bonus	col modulus bonus	STR (STAT)	AGI (STAT)	ACC (STAT)	CON (STAT)	SPR (STAT)	Lukconstant bonus	????????	????????	Min Attack Power	Max Attack Power	+ Defense	+ Max HP Bonus	+ Max SP Bonus	+ Dodge Rate Bonus	hitconstant bonus	crtconstant bonus	mfconstant bonus	HP Recovery Speed Bonus	SP Recovery Speed Bonus	+ MSPD Bonus	colconstant bonus	Physical Resist	item left hand exert identifier	Item Energy	Durability	Max instantiation hole value	Ship durability recovered	can contain cannon quantity	ship member count	member label	Cargo Capacity	Fuel consumption	Cannonball Path of Flight speed	ship movement speed	usage effect	display effect	item bind effect	item bind effect dummy	Display item effect (item put at object slot 1 to show effect)	item drop model effect	item usage effect	Description (Item level)	Remark
7126	Angela Junior	n2527	10130005	0	0	0	0	0	0	59	0	0	0	0	0	1	1	1	1	1	1	0	-1,-2,-2,-2	0	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	240,240	5000,5000	0	0	0	0	0	0	0	0	0	0	0	0	0	4055,0	0	0	Angela Junior	1
7127	Egg of Angela	n0323	10130005	0	0	0	0	0	0	67	0	0	0	0	0	1	1	1	1	1	0	360	-1,-2,-2,-2	0	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_Egg	0	0	0	0,0	0	0	Double click to obtain Mordo Junior	1
7131	Egg of Angela Junior	n0323	10130005	0	0	0	0	0	0	67	0	0	0	0	0	1	1	1	1	1	0	360	-1,-2,-2,-2	0	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_Egg	0	0	0	0,0	0	0	Double click to obtain Mordo Junior	1
7294	Lv55 Champion Belt	z10201	10130005	0	0	0	0	0	0	82	0	0	0	0	0	1	1	1	1	1	1	15471	-1	55	8	0	0	12	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0,0	0,0	0,0	0,0	0,0	3,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv55 Champion Belt	1
7295	Lv55 Champion Bracelet	z10113	10130005	0	0	0	0	0	0	81	0	0	0	0	0	1	1	1	1	1	1	15471	-1	55	8	0	0	10,11	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	45,45	45,45	0,0	0,0	0,0	3,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv55 Champion Bracelet	1
7296	Lv55 Champion Handguard	z10107	10130005	0	0	0	0	0	0	83	0	0	0	0	0	1	1	1	1	1	1	15471	-1	55	8	0	0	13	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	3,3	3,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv55 Champion Handguard	1
7297	Lv55 Crusader Belt	z10202	10130005	0	0	0	0	0	0	82	0	0	0	0	0	1	1	1	1	1	1	15471	-1	55	9	0	0	12	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0,0	0,0	0,0	0,0	0,0	3,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv55 Crusader Belt	1
7298	Lv55 Crusader Bracelet	z10114	10130005	0	0	0	0	0	0	81	0	0	0	0	0	1	1	1	1	1	1	15471	-1	55	9	0	0	10,11	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	65,65	65,65	3,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv55 Crusader Bracelet	1
7299	Lv55 Crusader Handguard	z10108	10130005	0	0	0	0	0	0	83	0	0	0	0	0	1	1	1	1	1	1	15471	-1	55	9	0	0	13	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,3	0,0	3,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv55 Crusader Handguard	1
7300	Lv55 Cleric Belt	z10203	10130005	0	0	0	0	0	0	82	0	0	0	0	0	1	1	1	1	1	1	15471	-1	55	13	0	0	12	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	40	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv55 Cleric Belt	1
7301	Lv55 Cleric Bracelet	z10115	10130005	0	0	0	0	0	0	81	0	0	0	0	0	1	1	1	1	1	1	15471	-1	55	13	0	0	10,11	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,3	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv55 Cleric Bracelet	1
7302	Lv55 Cleric Handguard	z10109	10130005	0	0	0	0	0	0	83	0	0	0	0	0	1	1	1	1	1	1	15471	-1	55	13	0	0	13	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	4,4	4,4	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv55 Cleric Handguard	1
7303	Lv55 Seal Master Belt	z10204	10130005	0	0	0	0	0	0	82	0	0	0	0	0	1	1	1	1	1	1	15471	-1	55	14	0	0	12	-1	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	30	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv55 Seal Master Belt	1
7304	Lv55 Seal Master Bracelet	z10116	10130005	0	0	0	0	0	0	81	0	0	0	0	0	1	1	1	1	1	1	15471	-1	55	14	0	0	10,11	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,4	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,4	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv55 Seal Master Bracelet	1
7305	Lv55 Seal Master Handguard	z10110	10130005	0	0	0	0	0	0	83	0	0	0	0	0	1	1	1	1	1	1	15471	-1	55	14	0	0	13	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	5,5	5,5	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv55 Seal Master Handguard	1
7306	Lv55 Voyager Belt	z10205	10130005	0	0	0	0	0	0	82	0	0	0	0	0	1	1	1	1	1	1	15471	-1	55	16	0	0	12	-1	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	50	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv55 Voyager Belt	1
7307	Lv55 Voyager Bracelet	z10117	10130005	0	0	0	0	0	0	81	0	0	0	0	0	1	1	1	1	1	1	15471	-1	55	16	0	0	10,11	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,4	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,4	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv55 Voyager Bracelet	1
7308	Lv55 Voyager Handguard	z10111	10130005	0	0	0	0	0	0	83	0	0	0	0	0	1	1	1	1	1	1	15471	-1	55	16	0	0	13	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	4,4	4,4	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv55 Voyager Handguard	1
7309	Lv55 Sharpshooter Belt	z10206	10130005	0	0	0	0	0	0	82	0	0	0	0	0	1	1	1	1	1	1	15471	-1	55	12	0	0	12	-1	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	50	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv55 Sharpshooter Belt	1
7310	Lv55 Sharpshooter Bracelet	z10118	10130005	0	0	0	0	0	0	81	0	0	0	0	0	1	1	1	1	1	1	15471	-1	55	12	0	0	10,11	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,4	0,0	0,0	0,0	0,0	0,0	0,0	4,4	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv55 Sharpshooter Bracelet	1
7311	Lv55 Sharpshooter Handguard	z10112	10130005	0	0	0	0	0	0	83	0	0	0	0	0	1	1	1	1	1	1	15471	-1	55	12	0	0	13	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	5,5	5,5	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv55 Sharpshooter Handguard	1
7312	Lv65 Champion Belt	z10101	10130005	0	0	0	0	0	0	82	0	0	0	0	0	1	1	1	1	1	1	15471	-1	65	8	0	0	12	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0,0	0,0	0,0	0,0	0,0	4,4	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv65 Champion Belt	1
7313	Lv65 Champion Bracelet	z10213	10130005	0	0	0	0	0	0	81	0	0	0	0	0	1	1	1	1	1	1	15471	-1	65	8	0	0	10,11	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	55,55	55,55	0,0	0,0	0,0	4,4	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv65 Champion Bracelet	1
7314	Lv65 Champion Handguard	z10207	10130005	0	0	0	0	0	0	83	0	0	0	0	0	1	1	1	1	1	1	15471	-1	65	8	0	0	13	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	4,4	4,4	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv65 Champion Handguard	1
7315	Lv65 Crusader Belt	z10102	10130005	0	0	0	0	0	0	82	0	0	0	0	0	1	1	1	1	1	1	15471	-1	65	9	0	0	12	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0,0	0,0	0,0	0,0	0,0	4,4	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv65 Crusader Belt	1
7316	Lv65 Crusader Bracelet	z10214	10130005	0	0	0	0	0	0	81	0	0	0	0	0	1	1	1	1	1	1	15471	-1	65	9	0	0	10,11	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	80,80	80,80	4,4	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv65 Crusader Bracelet	1
7317	Lv65 Crusader Handguard	z10208	10130005	0	0	0	0	0	0	83	0	0	0	0	0	1	1	1	1	1	1	15471	-1	65	9	0	0	13	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,4	0,0	4,4	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv65 Crusader Handguard	1
7318	Lv65 Cleric Belt	z10103	10130005	0	0	0	0	0	0	82	0	0	0	0	0	1	1	1	1	1	1	15471	-1	65	13	0	0	12	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	50	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv65 Cleric Belt	1
7319	Lv65 Cleric Bracelet	z10215	10130005	0	0	0	0	0	0	81	0	0	0	0	0	1	1	1	1	1	1	15471	-1	65	13	0	0	10,11	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,4	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,4	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv65 Cleric Bracelet	1
7320	Lv65 Cleric Handguard	z10209	10130005	0	0	0	0	0	0	83	0	0	0	0	0	1	1	1	1	1	1	15471	-1	65	13	0	0	13	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	5,5	5,5	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv65 Cleric Handguard	1
7321	Lv65 Seal Master Belt	z10104	10130005	0	0	0	0	0	0	82	0	0	0	0	0	1	1	1	1	1	1	15471	-1	65	14	0	0	12	-1	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	40	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv65 Seal Master Belt	1
7322	Lv65 Seal Master Bracelet	z10216	10130005	0	0	0	0	0	0	81	0	0	0	0	0	1	1	1	1	1	1	15471	-1	65	14	0	0	10,11	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,5	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,5	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv65 Seal Master Bracelet	1
7323	Lv65 Seal Master Handguard	z10210	10130005	0	0	0	0	0	0	83	0	0	0	0	0	1	1	1	1	1	1	15471	-1	65	14	0	0	13	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	6,6	6,6	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv65 Seal Master Handguard	1
7324	Lv65 Voyager Belt	z10105	10130005	0	0	0	0	0	0	82	0	0	0	0	0	1	1	1	1	1	1	15471	-1	65	16	0	0	12	-1	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	60	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv65 Voyager Belt	1
7325	Lv65 Voyager Bracelet	z10217	10130005	0	0	0	0	0	0	81	0	0	0	0	0	1	1	1	1	1	1	15471	-1	65	16	0	0	10,11	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,5	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,5	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv65 Voyager Bracelet	1
7326	Lv65 Voyager Handguard	z10211	10130005	0	0	0	0	0	0	83	0	0	0	0	0	1	1	1	1	1	1	15471	-1	65	16	0	0	13	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	6,6	6,6	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv65 Voyager Handguard	1
7327	Lv65 Sharpshooter Belt	z10106	10130005	0	0	0	0	0	0	82	0	0	0	0	0	1	1	1	1	1	1	15471	-1	65	12	0	0	12	-1	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	60	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv65 Sharpshooter Belt	1
7328	Lv65 Sharpshooter Bracelet	z10218	10130005	0	0	0	0	0	0	81	0	0	0	0	0	1	1	1	1	1	1	15471	-1	65	12	0	0	10,11	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,5	0,0	0,0	0,0	0,0	0,0	0,0	5,5	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv65 Sharpshooter Bracelet	1
7329	Lv65 Sharpshooter Handguard	z10212	10130005	0	0	0	0	0	0	83	0	0	0	0	0	1	1	1	1	1	1	15471	-1	65	12	0	0	13	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	6,6	6,6	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lv65 Sharpshooter Handguard	1
7330	Orange Grass	n0001	10130005	0	0	0	0	0	0	42	0	0	0	0	0	1	1	1	1	99	0	2	-1,-2,-2,-2	0	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	Quest Item. Do not delete!	1
7331	Rookie Boxeroo's Glove	n0507	10130005	0	0	0	0	0	0	42	0	0	0	0	0	1	1	1	1	99	0	2	-1,-2,-2,-2	0	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	Quest Item. Do not delete!	1
7332	Snow Heart	n1745	10130005	0	0	0	0	0	0	42	0	0	0	0	0	1	1	1	1	99	0	2	-1,-2,-2,-2	0	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	Quest Item. Do not delete!	1
7333	White Elven Fruit	n0022	10130005	0	0	0	0	0	0	42	0	0	0	0	0	1	1	1	1	99	0	2	-1,-2,-2,-2	0	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	Quest Item. Do not delete!	1
